            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2453660.500000000, A.D. 2005-Oct-17 00:00:00.0000,  1.365700798401816E+08,  5.979135035823242E+07, -8.726207275465131E+02, -1.242863973844856E+01,  2.716543818552748E+01, -1.539758025945304E-03,  4.972946472953518E+02,  1.490851846629166E+08, -4.904718602368124E-01,
2453661.500000000, A.D. 2005-Oct-18 00:00:00.0000,  1.354760019893427E+08,  6.212943600725470E+07, -1.003802506797016E+03, -1.289673243760709E+01,  2.695564743376184E+01, -1.485459010485357E-03,  4.971539129837089E+02,  1.490429935777042E+08, -4.861588852505792E-01,
2453662.500000000, A.D. 2005-Oct-19 00:00:00.0000,  1.343416115039199E+08,  6.444906602027357E+07, -1.127466446518898E+03, -1.336180147244295E+01,  2.673820932217816E+01, -1.367355754197774E-03,  4.970144272929109E+02,  1.490011768196040E+08, -4.818305769474098E-01,
2453663.500000000, A.D. 2005-Oct-20 00:00:00.0000,  1.331671707179450E+08,  6.674957542760988E+07, -1.238571242194623E+03, -1.382381230245029E+01,  2.651302272658724E+01, -1.196876949602910E-03,  4.968761757705274E+02,  1.489597300558864E+08, -4.776120434821317E-01,
2453664.500000000, A.D. 2005-Oct-21 00:00:00.0000,  1.319529473277342E+08,  6.903029007090963E+07, -1.333166233390570E+03, -1.428267612114065E+01,  2.627997972597503E+01, -9.874942830183642E-04,  4.967391131798985E+02,  1.489186397249420E+08, -4.735913864379276E-01,
2453665.500000000, A.D. 2005-Oct-22 00:00:00.0000,  1.306992187575356E+08,  7.129052686148177E+07, -1.408484798356891E+03, -1.473825853526886E+01,  2.603898390674218E+01, -7.528865825516817E-04,  4.966031741273423E+02,  1.488778862222379E+08, -4.698212439158687E-01,
2453666.500000000, A.D. 2005-Oct-23 00:00:00.0000,  1.294062755456880E+08,  7.352959526984276E+07, -1.462905685294420E+03, -1.519039263207808E+01,  2.578996043580735E+01, -5.057496618423585E-04,  4.964682823237714E+02,  1.488374466768814E+08, -4.663260660103018E-01,
2453667.500000000, A.D. 2005-Oct-24 00:00:00.0000,  1.280744235926147E+08,  7.574679934858631E+07, -1.495841620098799E+03, -1.563889160777559E+01,  2.553285866728458E+01, -2.572869933938904E-04,  4.963343573934470E+02,  1.487972969928319E+08, -4.631112730836682E-01,
2453668.500000000, A.D. 2005-Oct-25 00:00:00.0000,  1.267039854449458E+08,  7.794143974711528E+07, -1.507607626322657E+03, -1.608355816636393E+01,  2.526764982266273E+01, -1.721278015764938E-05,  4.962013191318973E+02,  1.487574131253939E+08, -4.601714438660368E-01,
2453669.500000000, A.D. 2005-Oct-26 00:00:00.0000,  1.252953009430663E+08,  8.011281541263995E+07, -1.499303567610681E+03, -1.652418983913362E+01,  2.499432246237492E+01,  2.059587640239613E-04,  4.960690897335566E+02,  1.487177717490455E+08, -4.574960776441004E-01,
2453670.500000000, A.D. 2005-Oct-27 00:00:00.0000,  1.238487275753317E+08,  8.226022488347614E+07, -1.472726733259857E+03, -1.696058057305535E+01,  2.471287786800070E+01,  4.045359607047772E-04,  4.959375947655022E+02,  1.486783505493578E+08, -4.550725261475613E-01,
2453671.500000000, A.D. 2005-Oct-28 00:00:00.0000,  1.223646408256039E+08,  8.438296723277828E+07, -1.430315402507782E+03, -1.739251946381388E+01,  2.442332675519778E+01,  5.713303614314214E-04,  4.958067636896727E+02,  1.486391283795521E+08, -4.528862453223408E-01,
2453672.500000000, A.D. 2005-Oct-29 00:00:00.0000,  1.208434347157263E+08,  8.648034281963539E+07, -1.375113640744239E+03, -1.781978769724586E+01,  2.412568821911659E+01,  6.994990462665385E-04,  4.956765306547888E+02,  1.486000854979115E+08, -4.509187463032994E-01,
2453673.500000000, A.D. 2005-Oct-30 00:00:00.0000,  1.192855226472841E+08,  8.855165406615973E+07, -1.310740000307560E+03, -1.824215489263685E+01,  2.381999145321008E+01,  7.826219656656974E-04,  4.955468361500031E+02,  1.485612040635327E+08, -4.491437653846467E-01,
2453674.500000000, A.D. 2005-Oct-31 00:00:00.0000,  1.176913385362539E+08,  9.059620651065429E+07, -1.241337677527219E+03, -1.865937622646445E+01,  2.350628041041642E+01,  8.150579807129077E-04,  4.954176299336566E+02,  1.485224690143453E+08, -4.475223946759447E-01,
2453675.500000000, A.D. 2005-Nov-01 00:00:00.0000,  1.160613381071076E+08,  9.261331037915315E+07, -1.171481755562127E+03, -1.907119187942802E+01,  2.318462101565508E+01,  7.925763336391611E-04,  4.952888753891630E+02,  1.484838693729729E+08, -4.459982615354909E-01,
2453676.500000000, A.D. 2005-Nov-02 00:00:00.0000,  1.143960000807011E+08,  9.460228285062677E+07, -1.106022442974150E+03, -1.947733025762767E+01,  2.285510973637044E+01,  7.131865353517952E-04,  4.951605550932620E+02,  1.484453999160534E+08, -4.444941957601895E-01,
2453677.500000000, A.D. 2005-Nov-03 00:00:00.0000,  1.126958268872254E+08,  9.656245105015624E+07, -1.049853720538318E+03, -1.987751581770791E+01,  2.251788146294776E+01,  5.780004049302789E-04,  4.950326769445981E+02,  1.484070630115409E+08, -4.429119092740691E-01,
2453678.500000000, A.D. 2005-Nov-04 00:00:00.0000,  1.109613445130115E+08,  9.849315560268375E+07, -1.007614396378398E+03, -2.027148110019871E+01,  2.217311418816634E+01,  3.918934590281253E-04,  4.949052798126834E+02,  1.483688703122221E+08, -4.411357481805534E-01,
2453679.500000000, A.D. 2005-Nov-05 00:00:00.0000,  1.091931011886414E+08,  1.003937543731115E+08, -9.833491032198071E+02, -2.065898109377168E+01,  2.182102837852757E+01,  1.637385817989667E-04,  4.947784375032645E+02,  1.483308439445030E+08, -4.390405141173833E-01,
2453680.500000000, A.D. 2005-Nov-06 00:00:00.0000,  1.073916648380282E+08,  1.022636258893382E+08, -9.801726820766926E+02, -2.103980703884426E+01,  2.146188028564415E+01, -9.391458821905729E-05,  4.946522600237575E+02,  1.482930168877774E+08, -4.365020728953550E-01,
2453681.500000000, A.D. 2005-Nov-07 00:00:00.0000,  1.055576194631634E+08,  1.041021719557950E+08, -9.999856411889195E+02, -2.141379686642050E+01,  2.109595019347801E+01, -3.656827982414512E-04,  4.945268916394144E+02,  1.482554323916797E+08, -4.334086439364140E-01,
2453682.500000000, A.D. 2005-Nov-08 00:00:00.0000,  1.036915608367049E+08,  1.059088191105520E+08, -1.043279380068183E+03, -2.178084064028872E+01,  2.072352781558755E+01, -6.345497168851466E-04,  4.944025058267761E+02,  1.482181424631685E+08, -4.296707667034023E-01,
2453683.500000000, A.D. 2005-Nov-09 00:00:00.0000,  1.017940919492757E+08,  1.076830187831310E+08, -1.109053084082901E+03, -2.214088087786797E+01,  2.034489715807242E+01, -8.832183132057025E-04,  4.942792976929394E+02,  1.481812055938800E+08, -4.252288262469082E-01,
2453684.500000000, A.D. 2005-Nov-10 00:00:00.0000,  9.986581862248506E+07,  1.094242461797234E+08, -1.194848189361393E+03, -2.249390855219357E+01,  1.996032236648379E+01, -1.095461497152783E-03,  4.941574746011020E+02,  1.481446839497370E+08, -4.200580146336584E-01,
2453685.500000000, A.D. 2005-Nov-11 00:00:00.0000,  9.790734562408085E+07,  1.111319980130069E+08, -1.296896575905383E+03, -2.283995555374232E+01,  1.957003519491327E+01, -1.257396570168545E-03,  4.940372456981988E+02,  1.481086402314130E+08, -4.141710322690215E-01,
2453686.500000000, A.D. 2005-Nov-12 00:00:00.0000,  9.591927357776345E+07,  1.128057892334691E+08, -1.410374086454511E+03, -2.317908382434474E+01,  1.917422452438371E+01, -1.358639962583119E-03,  4.939188109841223E+02,  1.480731343973674E+08, -4.076185092309021E-01,
2453687.500000000, A.D. 2005-Nov-13 00:00:00.0000,  9.390219695870456E+07,  1.144451489768262E+08, -1.529745736561716E+03, -2.351137110329768E+01,  1.877302893888006E+01, -1.393253346974710E-03,  4.938023506628774E+02,  1.480382204714019E+08, -4.004864698761113E-01,
2453688.500000000, A.D. 2005-Nov-14 00:00:00.0000,  9.185670345023681E+07,  1.160496160641423E+08, -1.649177811123431E+03, -2.383689387870879E+01,  1.836653412494001E+01, -1.360312464751878E-03,  4.936880157658118E+02,  1.480039437315755E+08, -3.928899112656588E-01,
2453689.500000000, A.D. 2005-Nov-15 00:00:00.0000,  8.978337482615279E+07,  1.176187345514296E+08, -1.762975621916354E+03, -2.415570959710022E+01,  1.795477683480856E+01, -1.263903609765471E-03,  4.935759212295316E+02,  1.479703386350156E+08, -3.849622619092137E-01,
2453690.500000000, A.D. 2005-Nov-16 00:00:00.0000,  8.768278928306995E+07,  1.191520499262768E+08, -1.865992018677294E+03, -2.446784150486013E+01,  1.753775578500920E+01, -1.112448283723033E-03,  4.934661424722476E+02,  1.479374277915333E+08, -3.768419983256617E-01,
2453691.500000000, A.D. 2005-Nov-17 00:00:00.0000,  8.555552484255561E+07,  1.206491064860975E+08, -1.953951346524060E+03, -2.477326951710130E+01,  1.711544760831889E+01, -9.174566167073905E-04,  4.933587159202464E+02,  1.479052221214544E+08, -3.686591451852654E-01,
2453692.500000000, A.D. 2005-Nov-18 00:00:00.0000,  8.340216321052581E+07,  1.221094461826066E+08, -2.023651222072542E+03, -2.507192884770070E+01,  1.668782414398120E+01, -6.920062333479748E-04,  4.932536430640129E+02,  1.478737220716150E+08, -3.605247463653513E-01,
2453693.500000000, A.D. 2005-Nov-19 00:00:00.0000,  8.122329343921824E+07,  1.235326088716279E+08, -2.073034451514482E+03, -2.536371561852805E+01,  1.625486709107799E+01, -4.493163132766043E-04,  4.931508968547870E+02,  1.478429195330011E+08, -3.525253492242597E-01,
2453694.500000000, A.D. 2005-Nov-20 00:00:00.0000,  7.901951489812769E+07,  1.249181336142615E+08, -2.101152732387185E+03, -2.564849669343378E+01,  1.581657742996692E+01, -2.017029061365250E-04,  4.930504289181203E+02,  1.478128000033176E+08, -3.447227401111171E-01,
2453695.500000000, A.D. 2005-Nov-21 00:00:00.0000,  7.679143933358581E+07,  1.262655605400199E+08, -2.108061290845275E+03, -2.592612041634174E+01,  1.537297908521055E+01,  3.997140785916287E-05,  4.929521762312109E+02,  1.477833445888039E+08, -3.371576273736030E-01,
2453696.500000000, A.D. 2005-Nov-22 00:00:00.0000,  7.453969206017706E+07,  1.275744328146946E+08, -2.094685994185507E+03, -2.619642563087513E+01,  1.492411796866321E+01,  2.664026716194812E-04,  4.928560664059546E+02,  1.477545315880523E+08, -3.298552980078769E-01,
2453697.500000000, A.D. 2005-Nov-23 00:00:00.0000,  7.226491250171165E+07,  1.288442983935622E+08, -2.062695677392185E+03, -2.645924758682778E+01,  1.447005830062540E+01,  4.696467769660373E-04,  4.927620212826886E+02,  1.477263375693855E+08, -3.228314193571088E-01,
2453698.500000000, A.D. 2005-Nov-24 00:00:00.0000,  6.996775437024146E+07,  1.300747114083494E+08, -2.014398887671530E+03, -2.671442043266295E+01,  1.401087810069612E+01,  6.427792169025892E-04,  4.926699589931625E+02,  1.476987379893194E+08, -3.160966937205705E-01,
2453699.500000000, A.D. 2005-Nov-25 00:00:00.0000,  6.764888576471646E+07,  1.312652331853625E+08, -1.952670852527022E+03, -2.696177668583912E+01,  1.354666537999933E+01,  7.795573688476054E-04,  4.925797949438262E+02,  1.476717074873456E+08, -3.096596047050816E-01,
2453700.500000000, A.D. 2005-Nov-26 00:00:00.0000,  6.530898941960771E+07,  1.324154330076139E+08, -1.880905213974416E+03, -2.720114443856589E+01,  1.307751619003221E+01,  8.742025524828279E-04,  4.924914423351926E+02,  1.476452200416327E+08, -3.035268395683905E-01,
2453701.500000000, A.D. 2005-Nov-27 00:00:00.0000,  6.294876325727457E+07,  1.335248888212307E+08, -1.802975855365396E+03, -2.743234331408723E+01,  1.260353541273107E+01,  9.213993120669173E-04,  4.924048129234890E+02,  1.476192491973629E+08, -2.977011604624938E-01,
2453702.500000000, A.D. 2005-Nov-28 00:00:00.0000,  6.056892129638358E+07,  1.345931881525444E+08, -1.723186418764293E+03, -2.765518053166993E+01,  1.212484092506839E+01,  9.165926965746252E-04,  4.923198187711121E+02,  1.475937685915063E+08, -2.921766894604305E-01,
2453703.500000000, A.D. 2005-Nov-29 00:00:00.0000,  5.817019483136425E+07,  1.356199295394760E+08, -1.646179343752563E+03, -2.786944891550315E+01,  1.164157130665465E+01,  8.566312907332119E-04,  4.922363756915696E+02,  1.475687529855871E+08, -2.869319789846441E-01,
2453704.500000000, A.D. 2005-Nov-30 00:00:00.0000,  5.575333361974499E+07,  1.366047247586890E+08, -1.576775033056736E+03, -2.807492909118085E+01,  1.115389631248019E+01,  7.407273351542898E-04,  4.921544088844805E+02,  1.475441799550155E+08, -2.819220209066873E-01,
2453705.500000000, A.D. 2005-Dec-01 00:00:00.0000,  5.331910662096013E+07,  1.375472020012814E+08, -1.519719660125673E+03, -2.827139794970027E+01,  1.066202783413462E+01,  5.715702290789437E-04,  4.920738607712453E+02,  1.475200322381614E+08, -2.770714296028735E-01,
2453706.500000000, A.D. 2005-Dec-02 00:00:00.0000,  5.086830169887701E+07,  1.384470098814645E+08, -1.479341444611549E+03, -2.845864410047604E+01,  1.016622747336270E+01,  3.562647289965248E-04,  4.919947002570889E+02,  1.474963005130459E+08, -2.722719076306940E-01,
2453707.500000000, A.D. 2005-Dec-03 00:00:00.0000,  4.840172374729864E+07,  1.393038217900584E+08, -1.459148881271482E+03, -2.863648831747181E+01,  9.666806261255012E+00,  1.066649770224970E-04,  4.919169317450815E+02,  1.474729860996762E+08, -2.673868695322533E-01,
2453708.500000000, A.D. 2005-Dec-04 00:00:00.0000,  4.592019100738717E+07,  1.401173397703133E+08, -1.461439348608255E+03, -2.880480389740083E+01,  9.164113678553557E+00, -1.612363151233254E-04,  4.918406016453557E+02,  1.474501029114600E+08, -2.622640873631378E-01,
2453709.500000000, A.D. 2005-Dec-05 00:00:00.0000,  4.342452986559334E+07,  1.408872970028574E+08, -1.487003728426993E+03, -2.896353044005630E+01,  8.658516989161374E+00, -4.288894122534970E-04,  4.917658003344187E+02,  1.474276780425926E+08, -2.567539407511111E-01,
2453710.500000000, A.D. 2005-Dec-06 00:00:00.0000,  4.091556892672124E+07,  1.416134582615995E+08, -1.534997401610017E+03, -2.911267639227037E+01,  8.150376049848543E+00, -6.773673513298384E-04,  4.916926586415215E+02,  1.474057507146966E+08, -2.507281961439728E-01,
2453711.500000000, A.D. 2005-Dec-07 00:00:00.0000,  3.839413338045012E+07,  1.422956182476951E+08, -1.603003874219954E+03, -2.925231006183169E+01,  7.640020477224331E+00, -8.895422751078463E-04,  4.916213394935789E+02,  1.473843697720324E+08, -2.440941030468033E-01,
2453712.500000000, A.D. 2005-Dec-08 00:00:00.0000,  3.586104051362013E+07,  1.429335982486014E+08, -1.687266692139208E+03, -2.938254294604215E+01,  7.127734266124046E+00, -1.051740052781636E-03,  4.915520265423660E+02,  1.473635902720172E+08, -2.368010654820311E-01,
2453713.500000000, A.D. 2005-Dec-09 00:00:00.0000,  3.331709680075895E+07,  1.435272418526914E+08, -1.783032758556306E+03, -2.950351071939834E+01,  6.613749226782323E+00, -1.154656372091445E-03,  4.914849119120911E+02,  1.473434698120393E+08, -2.288403806372247E-01,
2453714.500000000, A.D. 2005-Dec-10 00:00:00.0000,  3.076309658354932E+07,  1.440764104225028E+08, -1.884944972775877E+03, -2.961535594618349E+01,  6.098245519746337E+00, -1.193612408935785E-03,  4.914201847328523E+02,  1.473240650918759E+08, -2.202405200965902E-01,
2453715.500000000, A.D. 2005-Dec-11 00:00:00.0000,  2.819982210104926E+07,  1.445809788203316E+08, -1.987436035059392E+03, -2.971821419479744E+01,  5.581356520263951E+00, -1.168363380125825E-03,  4.913580213565249E+02,  1.473054289804891E+08, -2.110605325431230E-01,
2453716.500000000, A.D. 2005-Dec-12 00:00:00.0000,  2.562804457313023E+07,  1.450408316606693E+08, -2.085093493588269E+03, -2.981220344271038E+01,  5.063175897420647E+00, -1.082648366650174E-03,  4.912985775467632E+02,  1.472876081746478E+08, -2.013830882111115E-01,
2453717.500000000, A.D. 2005-Dec-13 00:00:00.0000,  2.304852608096242E+07,  1.454558602326968E+08, -2.172978461034596E+03, -2.989741612927038E+01,  4.543765974524014E+00, -9.435762030469697E-04,  4.912419826697370E+02,  1.472706414573539E+08, -1.913075447981536E-01,
2453718.500000000, A.D. 2005-Dec-14 00:00:00.0000,  2.046202203113887E+07,  1.458259601926141E+08, -2.246885156452656E+03, -2.997391360463152E+01,  4.023167176749326E+00, -7.608710776219052E-04,  4.911883358992488E+02,  1.472545585601654E+08, -1.809428687538229E-01,
2453719.500000000, A.D. 2005-Dec-15 00:00:00.0000,  1.786928398550430E+07,  1.461510301128598E+08, -2.303529673360288E+03, -3.004172330222144E+01,  3.501408345704377E+00, -5.459939834611127E-04,  4.911377044912347E+02,  1.472393796459049E+08, -1.704003869990669E-01,
2453720.500000000, A.D. 2005-Dec-16 00:00:00.0000,  1.527106259910225E+07,  1.464309709350856E+08, -2.340659424409270E+03, -3.010083912599245E+01,  2.978517168489667E+00, -3.111998305518338E-04,  4.910901241205381E+02,  1.472251154096212E+08, -1.597868465302816E-01,
2453721.500000000, A.D. 2005-Dec-17 00:00:00.0000,  1.266811038102203E+07,  1.466656862848784E+08, -2.357082203581929E+03, -3.015122511203944E+01,  2.454529466147591E+00, -6.864089965086251E-05,  4.910456010696917E+02,  1.472117677347703E+08, -1.491986636635317E-01,
2453722.500000000, A.D. 2005-Dec-18 00:00:00.0000,  1.006118402019273E+07,  1.468550834920017E+08, -2.352624392256141E+03, -3.019282165479192E+01,  1.929496049638416E+00,  1.703572426472455E-04,  4.910041157949650E+02,  1.471993307622892E+08, -1.387182372747740E-01,
2453723.500000000, A.D. 2005-Dec-19 00:00:00.0000,  7.451046109973408E+06,  1.469990750670747E+08, -2.328037563160062E+03, -3.022555293815730E+01,  1.403486363229446E+00,  3.957560365278612E-04,  4.909656271968193E+02,  1.471877921708461E+08, -1.284127713327432E-01,
2453724.500000000, A.D. 2005-Dec-20 00:00:00.0000,  4.838466235238420E+06,  1.470975803520558E+08, -2.284877833321691E+03, -3.024933401239252E+01,  8.765889350129498E-01,  5.989766094063320E-04,  4.909300768808339E+02,  1.471771344542341E+08, -1.183354424367056E-01,
2453725.500000000, A.D. 2005-Dec-21 00:00:00.0000,  2.224221511263212E+06,  1.471505270963978E+08, -2.225381324961782E+03, -3.026407623477760E+01,  3.489093742474101E-01,  7.728292640155343E-04,  4.908973928201566E+02,  1.471673360193463E+08, -1.085282454814672E-01,
2453726.500000000, A.D. 2005-Dec-22 00:00:00.0000, -3.909032480940612E+05,  1.471578527949562E+08, -2.152353088855743E+03, -3.026969033653148E+01, -1.794329328821161E-01,  9.112895659635495E-04,  4.908674920646184E+02,  1.471583719983474E+08, -9.902560497110346E-02,
2453727.500000000, A.D. 2005-Dec-23 00:00:00.0000, -3.006115516599184E+06,  1.471195057293453E+08, -2.069078138589859E+03, -3.026608694255533E+01, -7.083081790081542E-01,  1.009228724876021E-03,  4.908402824113428E+02,  1.471502147495106E+08, -8.985782131312745E-02,
2453728.500000000, A.D. 2005-Dec-24 00:00:00.0000, -5.620614985488622E+06,  1.470354457597105E+08, -1.979253853864968E+03, -3.025317482618908E+01, -1.237578372272398E+00,  1.062206108151220E-03,  4.908156632090199E+02,  1.471428340983322E+08, -8.105350164296042E-02,
2453729.500000000, A.D. 2005-Dec-25 00:00:00.0000, -8.233593266974070E+06,  1.469056450098187E+08, -1.886933914035559E+03, -3.023085755599716E+01, -1.767097403877908E+00,  1.066426501548978E-03,  4.907935257030429E+02,  1.471361974410014E+08, -7.264018563828775E-02,
